F,H,X_1,X_2,X_3
01AUG2010:00:00:00,7,s/d,18,
28MAY2010:00:00:00,13,s/d,22,
28MAY2010:00:00:00,15,s/d,23,
28MAY2010:00:00:00,20,s/d,31,
28MAY2010:00:00:00,22,s/d,29,
29MAY2010:00:00:00,3,s/d,19,
29MAY2010:00:00:00,7,s/d,20,
18JUN2010:00:00:00,2,s/d,15,
18JUN2010:00:00:00,6,s/d,13,
07JUL2010:00:00:00,18,s/d,22,
07JUL2010:00:00:00,20,s/d,32,
07JUL2010:00:00:00,22,s/d,34,
07JUL2010:00:00:00,24,s/d,31,
08JUL2010:00:00:00,7,s/d,31,
08JUL2010:00:00:00,9,s/d,44,
01AUG2010:00:00:00,14,s/d,18,
01AUG2010:00:00:00,16,s/d,17,
01AUG2010:00:00:00,21,s/d,38,
02AUG2010:00:00:00,10,s/d,s/d,
02AUG2010:00:00:00,11,s/d,37,
29MAY2010:00:00:00,24,s/d,23,
08JUL2010:00:00:00,24,s/d,33,
09JUL2010:00:00:00,3,s/d,28,
09JUL2010:00:00:00,4,s/d,27,
09JUL2010:00:00:00,12,s/d,19,
09JUL2010:00:00:00,16,s/d,19,
09JUL2010:00:00:00,24,s/d,35,
10JUL2010:00:00:00,5,s/d,31,
10JUL2010:00:00:00,7,s/d,26,
02AUG2010:00:00:00,16,s/d,27,
03AUG2010:00:00:00,6,s/d,19,
04AUG2010:00:00:00,1,s/d,29,
30MAY2010:00:00:00,23,s/d,23,
31MAY2010:00:00:00,12,s/d,30,
19JUN2010:00:00:00,24,s/d,22,
20JUN2010:00:00:00,5,s/d,16,
20JUN2010:00:00:00,7,s/d,17,
20JUN2010:00:00:00,12,s/d,21,
10JUL2010:00:00:00,17,s/d,22,
05AUG2010:00:00:00,22,s/d,34,
06AUG2010:00:00:00,2,s/d,21,
06AUG2010:00:00:00,5,s/d,s/d,
01JUN2010:00:00:00,2,s/d,20,
01JUN2010:00:00:00,19,s/d,39,
01JUN2010:00:00:00,23,s/d,33,
02JUN2010:00:00:00,9,s/d,s/d,
02JUN2010:00:00:00,10,s/d,s/d,
20JUN2010:00:00:00,17,s/d,14,
11JUL2010:00:00:00,20,s/d,18,
11JUL2010:00:00:00,23,s/d,14,
12JUL2010:00:00:00,6,s/d,9,
12JUL2010:00:00:00,15,s/d,19,
12JUL2010:00:00:00,16,s/d,24,
12JUL2010:00:00:00,21,s/d,36,
12JUL2010:00:00:00,23,s/d,32,
13JUL2010:00:00:00,3,s/d,17,
13JUL2010:00:00:00,7,s/d,24,
01OCT2009:00:00:00,23,0.63,37,
01OCT2009:00:00:00,24,0.64,35,
02OCT2009:00:00:00,1,0.68,35,
04OCT2009:00:00:00,18,0.25,27,
05OCT2009:00:00:00,9,0.44,28,
05OCT2009:00:00:00,20,0.64,77,
06OCT2009:00:00:00,4,0.49,12,
06OCT2009:00:00:00,7,0.19,21,
06OCT2009:00:00:00,10,0.3,37,
06OCT2009:00:00:00,16,0.45,23,
07OCT2009:00:00:00,13,0.51,25,
07OCT2009:00:00:00,18,0.38,32,
08OCT2009:00:00:00,2,0.59,38,
08OCT2009:00:00:00,10,0.61,26,
08OCT2009:00:00:00,14,0.51,25,
09OCT2009:00:00:00,1,0.49,20,
09OCT2009:00:00:00,12,0.31,s/d,
13OCT2009:00:00:00,12,0.38,29,
13OCT2009:00:00:00,20,0.51,39,
14OCT2009:00:00:00,8,0.21,41,
14OCT2009:00:00:00,12,0.7,s/d,
14OCT2009:00:00:00,13,0.82,s/d,
14OCT2009:00:00:00,23,0.53,35,
15OCT2009:00:00:00,1,0.53,18,
15OCT2009:00:00:00,6,0.31,14,
15OCT2009:00:00:00,20,0.62,44,
16OCT2009:00:00:00,1,0.7,22,
16OCT2009:00:00:00,4,0.55,15,
19OCT2009:00:00:00,2,0.48,15,
19OCT2009:00:00:00,15,0.66,30,
20OCT2009:00:00:00,11,1.1,53,
20OCT2009:00:00:00,20,0.94,38,
20OCT2009:00:00:00,21,0.9,36,
21OCT2009:00:00:00,6,0.43,20,
21OCT2009:00:00:00,12,0.53,s/d,
21OCT2009:00:00:00,16,0.59,32,
22OCT2009:00:00:00,1,0.89,39,
23OCT2009:00:00:00,1,0.74,23,
23OCT2009:00:00:00,9,0.28,27,
08NOV2009:00:00:00,3,1.06,21,
08NOV2009:00:00:00,6,0.85,22,
09NOV2009:00:00:00,3,0.59,12,
09NOV2009:00:00:00,7,0.44,22,
09NOV2009:00:00:00,11,0.64,26,
09NOV2009:00:00:00,21,1.43,46,
10NOV2009:00:00:00,3,1.65,31,
26OCT2009:00:00:00,23,0.5,28,
27OCT2009:00:00:00,10,0.21,17,
27OCT2009:00:00:00,14,0.38,19,
27OCT2009:00:00:00,16,0.41,19,
04NOV2009:00:00:00,15,0.54,21,
04NOV2009:00:00:00,18,0.55,28,
04NOV2009:00:00:00,23,0.75,28,
05NOV2009:00:00:00,15,0.95,46,
06NOV2009:00:00:00,4,0.65,17,
06NOV2009:00:00:00,9,0.54,21,
06NOV2009:00:00:00,12,0.68,21,
06NOV2009:00:00:00,23,1.2,21,
07NOV2009:00:00:00,2,0.91,17,
07NOV2009:00:00:00,11,0.35,15,
07NOV2009:00:00:00,19,0.56,22,
17NOV2009:00:00:00,19,0.9,23,
18NOV2009:00:00:00,2,0.54,23,
18NOV2009:00:00:00,3,0.46,32,
18NOV2009:00:00:00,5,0.34,22,
10NOV2009:00:00:00,5,1.14,23,
10NOV2009:00:00:00,6,0.96,25,
10NOV2009:00:00:00,12,0.78,s/d,
10NOV2009:00:00:00,14,0.78,16,
10NOV2009:00:00:00,18,0.55,32,
10NOV2009:00:00:00,19,0.58,38,
11NOV2009:00:00:00,1,0.9,42,
11NOV2009:00:00:00,23,0.73,27,
12NOV2009:00:00:00,4,0.6,13,
12NOV2009:00:00:00,5,0.49,20,
12NOV2009:00:00:00,9,0.46,29,
12NOV2009:00:00:00,16,0.58,22,
12NOV2009:00:00:00,20,0.64,44,
13NOV2009:00:00:00,15,0.64,34,
14NOV2009:00:00:00,10,0.46,32,
14NOV2009:00:00:00,13,0.54,47,
15NOV2009:00:00:00,8,0.33,8,
15NOV2009:00:00:00,19,0.54,26,
15NOV2009:00:00:00,24,1.48,42,
16NOV2009:00:00:00,10,0.51,15,
16NOV2009:00:00:00,20,0.51,31,
16NOV2009:00:00:00,21,0.55,30,
17NOV2009:00:00:00,9,0.39,14,
17NOV2009:00:00:00,12,0.61,20,
26NOV2009:00:00:00,9,0.69,41,
26NOV2009:00:00:00,21,0.86,32,
27NOV2009:00:00:00,1,0.86,22,
27NOV2009:00:00:00,2,0.83,21,
27NOV2009:00:00:00,11,0.7,25,
19NOV2009:00:00:00,13,0.63,26,
19NOV2009:00:00:00,19,0.69,34,
19NOV2009:00:00:00,20,0.71,39,
20NOV2009:00:00:00,6,0.76,11,
20NOV2009:00:00:00,22,0.68,33,
20NOV2009:00:00:00,24,0.69,22,
21NOV2009:00:00:00,3,0.61,13,
21NOV2009:00:00:00,4,0.55,8,
21NOV2009:00:00:00,12,0.49,22,
22NOV2009:00:00:00,2,1.06,19,
22NOV2009:00:00:00,3,1.11,18,
22NOV2009:00:00:00,4,1.14,17,
22NOV2009:00:00:00,8,0.94,12,
23NOV2009:00:00:00,10,0.53,11,
23NOV2009:00:00:00,20,0.85,28,
23NOV2009:00:00:00,21,0.88,22,
23NOV2009:00:00:00,24,0.84,18,
24NOV2009:00:00:00,2,0.74,12,
24NOV2009:00:00:00,3,0.66,9,
24NOV2009:00:00:00,15,0.78,15,
24NOV2009:00:00:00,20,0.71,21,
24NOV2009:00:00:00,24,0.9,19,
02NOV2009:00:00:00,2,0.43,21,
04DEC2009:00:00:00,15,0.69,19,
04DEC2009:00:00:00,18,0.53,23,
04DEC2009:00:00:00,20,0.53,28,
04DEC2009:00:00:00,22,0.59,26,
05DEC2009:00:00:00,9,0.34,15,
05DEC2009:00:00:00,10,0.35,17,
27NOV2009:00:00:00,21,1.04,28,
28NOV2009:00:00:00,4,0.9,19,
28NOV2009:00:00:00,5,0.85,12,
28NOV2009:00:00:00,6,0.81,16,
28NOV2009:00:00:00,15,0.75,15,
29NOV2009:00:00:00,16,0.93,18,
29NOV2009:00:00:00,17,1,21,
30NOV2009:00:00:00,8,0.79,39,
30NOV2009:00:00:00,14,1.09,20,
30NOV2009:00:00:00,17,0.88,26,
06AUG2010:00:00:00,16,s/d,s/d,
21JUN2010:00:00:00,19,s/d,48,
22JUN2010:00:00:00,4,s/d,13,
22JUN2010:00:00:00,9,s/d,3,
13JUL2010:00:00:00,11,s/d,31,
26APR2010:00:00:00,6,s/d,22,
26APR2010:00:00:00,7,s/d,28,
25APR2010:00:00:00,14,s/d,21,
25APR2010:00:00:00,16,s/d,21,
26APR2010:00:00:00,19,s/d,47,
26APR2010:00:00:00,21,s/d,51,
27APR2010:00:00:00,3,s/d,38,
27APR2010:00:00:00,4,s/d,35,
27APR2010:00:00:00,7,s/d,36,
14MAY2010:00:00:00,8,s/d,21,
19MAY2010:00:00:00,1,s/d,29,
19MAY2010:00:00:00,3,s/d,21,
18MAR2010:00:00:00,20,s/d,s/d,
18MAR2010:00:00:00,22,s/d,s/d,
19MAR2010:00:00:00,2,s/d,s/d,
19MAR2010:00:00:00,6,s/d,s/d,
19MAR2010:00:00:00,21,s/d,s/d,
20MAR2010:00:00:00,1,s/d,s/d,
07APR2010:00:00:00,14,s/d,17,
08APR2010:00:00:00,3,s/d,11,
08APR2010:00:00:00,9,s/d,28,
08APR2010:00:00:00,12,s/d,s/d,
27APR2010:00:00:00,18,s/d,49,
28APR2010:00:00:00,8,s/d,48,
19MAY2010:00:00:00,13,s/d,36,
19MAY2010:00:00:00,17,s/d,s/d,
19MAY2010:00:00:00,23,s/d,s/d,
20MAY2010:00:00:00,4,s/d,s/d,
20MAY2010:00:00:00,6,s/d,s/d,
20MAR2010:00:00:00,19,s/d,s/d,
20MAR2010:00:00:00,24,s/d,s/d,
21MAR2010:00:00:00,2,s/d,s/d,
21MAR2010:00:00:00,19,s/d,s/d,
09APR2010:00:00:00,6,s/d,11,
28APR2010:00:00:00,17,s/d,40,
28APR2010:00:00:00,19,s/d,55,
28APR2010:00:00:00,22,s/d,50,
29APR2010:00:00:00,1,s/d,37,
29APR2010:00:00:00,5,s/d,17,
29APR2010:00:00:00,11,s/d,59,
20MAY2010:00:00:00,13,s/d,s/d,
20MAY2010:00:00:00,17,s/d,s/d,
20MAY2010:00:00:00,20,s/d,s/d,
21MAY2010:00:00:00,12,s/d,s/d,
22MAR2010:00:00:00,19,s/d,23,
23MAR2010:00:00:00,1,s/d,30,
23MAR2010:00:00:00,7,s/d,24,
23MAR2010:00:00:00,11,s/d,60,
09APR2010:00:00:00,23,s/d,39,
10APR2010:00:00:00,9,s/d,21,
29APR2010:00:00:00,16,s/d,50,
29APR2010:00:00:00,21,s/d,53,
30APR2010:00:00:00,1,s/d,38,
30APR2010:00:00:00,3,s/d,37,
30APR2010:00:00:00,6,s/d,23,
30APR2010:00:00:00,7,s/d,30,
21MAY2010:00:00:00,21,s/d,26,
22MAY2010:00:00:00,8,s/d,19,
23MAR2010:00:00:00,19,s/d,35,
24MAR2010:00:00:00,6,s/d,31,
24MAR2010:00:00:00,9,s/d,30,
24MAR2010:00:00:00,10,s/d,28,
24MAR2010:00:00:00,12,s/d,12,
11APR2010:00:00:00,5,s/d,18,
11APR2010:00:00:00,8,s/d,17,
11APR2010:00:00:00,16,s/d,20,
11APR2010:00:00:00,17,s/d,16,
11APR2010:00:00:00,24,s/d,43,
12APR2010:00:00:00,11,s/d,52,
30APR2010:00:00:00,21,s/d,43,
01MAY2010:00:00:00,8,s/d,21,
01MAY2010:00:00:00,14,s/d,35,
01MAY2010:00:00:00,20,s/d,49,
22MAY2010:00:00:00,19,s/d,22,
22MAY2010:00:00:00,23,s/d,26,
23MAY2010:00:00:00,12,s/d,13,
24MAR2010:00:00:00,13,s/d,11,
24MAR2010:00:00:00,17,s/d,13,
24MAR2010:00:00:00,24,s/d,15,
25MAR2010:00:00:00,7,s/d,10,
25MAR2010:00:00:00,8,s/d,18,
12APR2010:00:00:00,13,s/d,33,
12APR2010:00:00:00,16,s/d,23,
13APR2010:00:00:00,2,s/d,20,
02MAY2010:00:00:00,6,s/d,22,
02MAY2010:00:00:00,13,s/d,28,
02MAY2010:00:00:00,23,s/d,41,
03MAY2010:00:00:00,7,s/d,33,
25MAY2010:00:00:00,14,s/d,21,
25MAY2010:00:00:00,15,s/d,17,
25MAY2010:00:00:00,16,s/d,18,
25MAY2010:00:00:00,18,s/d,28,
26MAY2010:00:00:00,9,s/d,33,
25MAR2010:00:00:00,21,s/d,36,
26MAR2010:00:00:00,3,s/d,16,
26MAR2010:00:00:00,4,s/d,10,
26MAR2010:00:00:00,6,s/d,19,
26MAR2010:00:00:00,8,s/d,20,
13APR2010:00:00:00,18,s/d,47,
03MAY2010:00:00:00,13,s/d,61,
03MAY2010:00:00:00,15,s/d,60,
03MAY2010:00:00:00,16,s/d,56,
04MAY2010:00:00:00,4,s/d,s/d,
04MAY2010:00:00:00,7,s/d,s/d,
23MAY2010:00:00:00,16,s/d,18,
23MAY2010:00:00:00,23,s/d,32,
24MAY2010:00:00:00,7,s/d,20,
24MAY2010:00:00:00,9,s/d,30,
27MAR2010:00:00:00,5,s/d,10,
27MAR2010:00:00:00,10,s/d,24,
27MAR2010:00:00:00,11,s/d,22,
14APR2010:00:00:00,14,s/d,28,
15APR2010:00:00:00,3,s/d,20,
15APR2010:00:00:00,10,s/d,24,
04MAY2010:00:00:00,14,s/d,23,
04MAY2010:00:00:00,17,s/d,32,
04MAY2010:00:00:00,24,s/d,21,
24MAY2010:00:00:00,16,s/d,21,
24MAY2010:00:00:00,18,s/d,19,
25MAY2010:00:00:00,6,s/d,8,
27MAR2010:00:00:00,22,s/d,27,
27MAR2010:00:00:00,24,s/d,29,
28MAR2010:00:00:00,4,s/d,22,
28MAR2010:00:00:00,17,s/d,13,
28MAR2010:00:00:00,19,s/d,27,
28MAR2010:00:00:00,21,s/d,27,
28MAR2010:00:00:00,23,s/d,29,
15APR2010:00:00:00,17,s/d,20,
15APR2010:00:00:00,20,s/d,30,
16APR2010:00:00:00,1,s/d,27,
16APR2010:00:00:00,3,s/d,23,
05MAY2010:00:00:00,14,s/d,14,
05MAY2010:00:00:00,21,s/d,37,
06MAY2010:00:00:00,6,s/d,12,
06MAY2010:00:00:00,8,s/d,23,
10MAR2010:00:00:00,23,s/d,s/d,
11MAR2010:00:00:00,1,s/d,s/d,
11MAR2010:00:00:00,3,s/d,s/d,
11MAR2010:00:00:00,4,s/d,s/d,
29MAR2010:00:00:00,17,s/d,21,
29MAR2010:00:00:00,20,s/d,32,
30MAR2010:00:00:00,2,s/d,23,
30MAR2010:00:00:00,5,s/d,18,
16APR2010:00:00:00,13,s/d,s/d,
17APR2010:00:00:00,10,s/d,22,
17APR2010:00:00:00,18,s/d,27,
06MAY2010:00:00:00,19,s/d,34,
06MAY2010:00:00:00,21,s/d,36,
07MAY2010:00:00:00,12,s/d,35,
11MAR2010:00:00:00,15,s/d,s/d,
11MAR2010:00:00:00,17,s/d,s/d,
12MAR2010:00:00:00,2,s/d,s/d,
12MAR2010:00:00:00,5,s/d,s/d,
12MAR2010:00:00:00,6,s/d,s/d,
18APR2010:00:00:00,8,s/d,27,
19APR2010:00:00:00,6,s/d,19,
07MAY2010:00:00:00,16,s/d,33,
08MAY2010:00:00:00,6,s/d,62,
08MAY2010:00:00:00,19,s/d,41,
13MAR2010:00:00:00,1,s/d,s/d,
31MAR2010:00:00:00,20,s/d,s/d,
31MAR2010:00:00:00,23,s/d,s/d,
31MAR2010:00:00:00,24,s/d,s/d,
01APR2010:00:00:00,9,s/d,s/d,
20APR2010:00:00:00,2,s/d,41,
20APR2010:00:00:00,11,s/d,37,
09MAY2010:00:00:00,7,s/d,s/d,
09MAY2010:00:00:00,19,s/d,s/d,
09MAY2010:00:00:00,22,s/d,s/d,
10MAY2010:00:00:00,9,s/d,s/d,
10MAY2010:00:00:00,11,s/d,54,
14MAR2010:00:00:00,4,s/d,s/d,
14MAR2010:00:00:00,15,s/d,s/d,
15MAR2010:00:00:00,4,s/d,s/d,
15MAR2010:00:00:00,11,s/d,s/d,
01APR2010:00:00:00,14,s/d,s/d,
02APR2010:00:00:00,12,s/d,s/d,
20APR2010:00:00:00,23,s/d,49,
21APR2010:00:00:00,12,s/d,29,
10MAY2010:00:00:00,15,s/d,37,
10MAY2010:00:00:00,16,s/d,44,
10MAY2010:00:00:00,17,s/d,44,
10MAY2010:00:00:00,18,s/d,47,
11MAY2010:00:00:00,3,s/d,17,
11MAY2010:00:00:00,5,s/d,12,
11MAY2010:00:00:00,6,s/d,16,
15MAR2010:00:00:00,14,s/d,s/d,
16MAR2010:00:00:00,1,s/d,s/d,
16MAR2010:00:00:00,9,s/d,s/d,
16MAR2010:00:00:00,10,s/d,s/d,
03APR2010:00:00:00,15,s/d,s/d,
21APR2010:00:00:00,16,s/d,41,
21APR2010:00:00:00,19,s/d,48,
22APR2010:00:00:00,4,s/d,21,
22APR2010:00:00:00,5,s/d,21,
22APR2010:00:00:00,10,s/d,44,
11MAY2010:00:00:00,14,s/d,21,
11MAY2010:00:00:00,23,s/d,32,
12MAY2010:00:00:00,10,s/d,s/d,
16MAR2010:00:00:00,15,s/d,s/d,
16MAR2010:00:00:00,20,s/d,s/d,
16MAR2010:00:00:00,24,s/d,s/d,
17MAR2010:00:00:00,5,s/d,s/d,
17MAR2010:00:00:00,10,s/d,s/d,
04APR2010:00:00:00,17,s/d,s/d,
04APR2010:00:00:00,21,s/d,s/d,
05APR2010:00:00:00,2,s/d,s/d,
05APR2010:00:00:00,9,s/d,s/d,
22APR2010:00:00:00,14,s/d,21,
22APR2010:00:00:00,18,s/d,27,
23APR2010:00:00:00,7,s/d,26,
13MAY2010:00:00:00,6,s/d,20,
13MAY2010:00:00:00,10,s/d,24,
13MAY2010:00:00:00,12,s/d,38,
17MAR2010:00:00:00,17,s/d,s/d,
17MAR2010:00:00:00,21,s/d,s/d,
17MAR2010:00:00:00,23,s/d,s/d,
18MAR2010:00:00:00,4,s/d,s/d,
18MAR2010:00:00:00,9,s/d,s/d,
05APR2010:00:00:00,13,s/d,30,
06APR2010:00:00:00,9,s/d,s/d,
23APR2010:00:00:00,15,s/d,21,
24APR2010:00:00:00,15,s/d,17,
24APR2010:00:00:00,18,s/d,22,
13MAY2010:00:00:00,21,s/d,33,
13MAY2010:00:00:00,22,s/d,28,
25APR2010:00:00:00,10,s/d,22,
21NOV2010:00:00:00,6,s/d,21,
21NOV2010:00:00:00,10,s/d,10,
20NOV2010:00:00:00,16,s/d,24,
21NOV2010:00:00:00,18,s/d,15,
09DEC2010:00:00:00,18,s/d,24,
09DEC2010:00:00:00,23,s/d,29,
09DEC2010:00:00:00,24,s/d,25,
10DEC2010:00:00:00,1,s/d,22,
10DEC2010:00:00:00,9,s/d,27,
08DEC2010:00:00:00,13,s/d,10,
08DEC2010:00:00:00,16,s/d,11,
08DEC2010:00:00:00,20,s/d,26,
09DEC2010:00:00:00,4,s/d,9,
09DEC2010:00:00:00,11,s/d,30,
04JAN2011:00:00:00,15,s/d,s/d,33
04JAN2011:00:00:00,18,s/d,16,38
04JAN2011:00:00:00,21,s/d,18,37
05JAN2011:00:00:00,17,s/d,s/d,s/d
06JAN2011:00:00:00,6,s/d,s/d,s/d
06JAN2011:00:00:00,10,s/d,s/d,s/d
24JAN2011:00:00:00,16,s/d,s/d,s/d
24JAN2011:00:00:00,19,s/d,s/d,s/d
24JAN2011:00:00:00,24,s/d,s/d,s/d
25JAN2011:00:00:00,10,s/d,s/d,s/d
26JAN2011:00:00:00,21,s/d,s/d,s/d
27JAN2011:00:00:00,7,s/d,s/d,s/d
27JAN2011:00:00:00,12,s/d,s/d,s/d
22NOV2010:00:00:00,22,s/d,21,
22NOV2010:00:00:00,23,s/d,21,
23NOV2010:00:00:00,8,s/d,21,
23NOV2010:00:00:00,16,s/d,20,
23NOV2010:00:00:00,18,s/d,23,
23NOV2010:00:00:00,19,s/d,26,
24NOV2010:00:00:00,6,s/d,14,
24NOV2010:00:00:00,12,s/d,28,
08DEC2010:00:00:00,2,s/d,20,
08DEC2010:00:00:00,8,s/d,9,
08DEC2010:00:00:00,10,s/d,8,
15DEC2010:00:00:00,13,s/d,25,
15DEC2010:00:00:00,18,s/d,23,
07JAN2011:00:00:00,3,s/d,12,s/d
27JAN2011:00:00:00,14,s/d,s/d,s/d
28JAN2011:00:00:00,7,s/d,s/d,s/d
28JAN2011:00:00:00,11,s/d,s/d,s/d
29JAN2011:00:00:00,4,s/d,s/d,s/d
29JAN2011:00:00:00,5,s/d,s/d,s/d
24NOV2010:00:00:00,23,s/d,39,
24NOV2010:00:00:00,24,s/d,s/d,
25NOV2010:00:00:00,10,s/d,35,
15DEC2010:00:00:00,22,s/d,46,
16DEC2010:00:00:00,1,s/d,31,
16DEC2010:00:00:00,4,s/d,5,
16DEC2010:00:00:00,14,s/d,21,
16DEC2010:00:00:00,19,s/d,32,
16DEC2010:00:00:00,22,s/d,s/d,
17DEC2010:00:00:00,1,s/d,s/d,
17DEC2010:00:00:00,11,s/d,s/d,
17DEC2010:00:00:00,12,s/d,s/d,
07JAN2011:00:00:00,20,s/d,s/d,26
08JAN2011:00:00:00,5,s/d,9,33
08JAN2011:00:00:00,7,s/d,18,33
08JAN2011:00:00:00,9,s/d,37,34
08JAN2011:00:00:00,17,s/d,16,33
08JAN2011:00:00:00,23,s/d,57,34
09JAN2011:00:00:00,8,s/d,11,31
29JAN2011:00:00:00,16,s/d,s/d,s/d
30JAN2011:00:00:00,9,s/d,s/d,s/d
30JAN2011:00:00:00,10,s/d,s/d,s/d
26NOV2010:00:00:00,13,s/d,19,
17DEC2010:00:00:00,14,s/d,27,
17DEC2010:00:00:00,16,s/d,23,
17DEC2010:00:00:00,23,s/d,32,
18DEC2010:00:00:00,3,s/d,32,
18DEC2010:00:00:00,5,s/d,31,
18DEC2010:00:00:00,12,s/d,12,
17JAN2011:00:00:00,20,s/d,s/d,24
18JAN2011:00:00:00,6,s/d,s/d,25
18JAN2011:00:00:00,11,s/d,s/d,22
02FEB2011:00:00:00,3,s/d,s/d,s/d
02FEB2011:00:00:00,11,s/d,s/d,s/d
01FEB2011:00:00:00,19,s/d,s/d,s/d
02FEB2011:00:00:00,15,s/d,s/d,s/d
02FEB2011:00:00:00,20,s/d,s/d,s/d
03FEB2011:00:00:00,2,s/d,s/d,s/d
03FEB2011:00:00:00,4,s/d,s/d,s/d
03FEB2011:00:00:00,5,s/d,s/d,s/d
03FEB2011:00:00:00,6,s/d,s/d,s/d
03FEB2011:00:00:00,8,s/d,s/d,s/d
27NOV2010:00:00:00,6,s/d,36,
27NOV2010:00:00:00,9,s/d,s/d,
18DEC2010:00:00:00,16,s/d,10,
18DEC2010:00:00:00,21,s/d,19,
18DEC2010:00:00:00,24,s/d,11,
19DEC2010:00:00:00,4,s/d,7,
19DEC2010:00:00:00,9,s/d,8,
19DEC2010:00:00:00,16,s/d,9,
19DEC2010:00:00:00,19,s/d,22,
19DEC2010:00:00:00,23,s/d,33,
19DEC2010:00:00:00,24,s/d,31,
20DEC2010:00:00:00,3,s/d,15,
17JAN2011:00:00:00,3,s/d,15,26
17JAN2011:00:00:00,7,s/d,22,26
04FEB2011:00:00:00,18,s/d,s/d,s/d
04FEB2011:00:00:00,19,s/d,s/d,s/d
04FEB2011:00:00:00,20,s/d,s/d,s/d
04FEB2011:00:00:00,22,s/d,s/d,s/d
04FEB2011:00:00:00,23,s/d,s/d,s/d
28NOV2010:00:00:00,23,s/d,22,
29NOV2010:00:00:00,4,s/d,28,
29NOV2010:00:00:00,5,s/d,10,
20DEC2010:00:00:00,8,s/d,28,
20DEC2010:00:00:00,24,s/d,43,
21DEC2010:00:00:00,8,s/d,32,
21DEC2010:00:00:00,9,s/d,44,
21DEC2010:00:00:00,10,s/d,36,
15JAN2011:00:00:00,14,s/d,12,37
15JAN2011:00:00:00,18,s/d,21,28
16JAN2011:00:00:00,3,s/d,9,49
14JAN2011:00:00:00,16,s/d,26,45
15JAN2011:00:00:00,5,s/d,8,41
30JAN2011:00:00:00,19,s/d,s/d,s/d
31JAN2011:00:00:00,3,s/d,s/d,s/d
29NOV2010:00:00:00,22,s/d,33,
30NOV2010:00:00:00,8,s/d,30,
30NOV2010:00:00:00,15,s/d,25,
21DEC2010:00:00:00,18,s/d,27,
21DEC2010:00:00:00,20,s/d,42,
22DEC2010:00:00:00,3,s/d,48,
22DEC2010:00:00:00,5,s/d,18,
13JAN2011:00:00:00,17,s/d,14,34
13JAN2011:00:00:00,19,s/d,24,32
14JAN2011:00:00:00,1,s/d,21,34
14JAN2011:00:00:00,5,s/d,17,36
14JAN2011:00:00:00,10,s/d,33,37
03FEB2011:00:00:00,21,s/d,s/d,s/d
03FEB2011:00:00:00,22,s/d,s/d,s/d
04FEB2011:00:00:00,6,s/d,s/d,s/d
04FEB2011:00:00:00,8,s/d,s/d,s/d
01DEC2010:00:00:00,3,s/d,8,
01DEC2010:00:00:00,11,s/d,33,
01DEC2010:00:00:00,18,s/d,34,
02DEC2010:00:00:00,2,s/d,13,
22DEC2010:00:00:00,20,s/d,52,
22DEC2010:00:00:00,23,s/d,37,
23DEC2010:00:00:00,13,s/d,21,
23DEC2010:00:00:00,18,s/d,38,
12JAN2011:00:00:00,17,s/d,16,25
13JAN2011:00:00:00,11,s/d,15,37
07FEB2011:00:00:00,5,s/d,s/d,
02DEC2010:00:00:00,16,s/d,38,
02DEC2010:00:00:00,17,s/d,36,
02DEC2010:00:00:00,22,s/d,92,
03DEC2010:00:00:00,11,s/d,19,
25DEC2010:00:00:00,5,s/d,38,
25DEC2010:00:00:00,6,s/d,39,
25DEC2010:00:00:00,10,s/d,7,
12JAN2011:00:00:00,7,s/d,13,29
12JAN2011:00:00:00,8,s/d,12,29
10JAN2011:00:00:00,17,s/d,30,s/d
11JAN2011:00:00:00,4,s/d,5,s/d
11JAN2011:00:00:00,5,s/d,7,s/d
31JAN2011:00:00:00,18,s/d,s/d,s/d
31JAN2011:00:00:00,21,s/d,s/d,s/d
01FEB2011:00:00:00,6,s/d,s/d,s/d
01FEB2011:00:00:00,7,s/d,s/d,s/d
03DEC2010:00:00:00,13,s/d,16,
03DEC2010:00:00:00,17,s/d,20,
04DEC2010:00:00:00,6,s/d,11,
04DEC2010:00:00:00,20,s/d,36,
04DEC2010:00:00:00,21,s/d,41,
04DEC2010:00:00:00,23,s/d,23,
05DEC2010:00:00:00,4,s/d,12,
05DEC2010:00:00:00,5,s/d,10,
26DEC2010:00:00:00,2,s/d,9,
26DEC2010:00:00:00,5,s/d,10,
26DEC2010:00:00:00,12,s/d,21,
09JAN2011:00:00:00,13,s/d,8,30
09JAN2011:00:00:00,16,s/d,9,34
09JAN2011:00:00:00,18,s/d,11,34
09JAN2011:00:00:00,19,s/d,15,34
09JAN2011:00:00:00,20,s/d,16,34
09JAN2011:00:00:00,24,s/d,12,27
13NOV2010:00:00:00,15,s/d,15,
13NOV2010:00:00:00,21,s/d,23,
05DEC2010:00:00:00,13,s/d,11,
05DEC2010:00:00:00,15,s/d,15,
05DEC2010:00:00:00,22,s/d,21,
06DEC2010:00:00:00,9,s/d,13,
06DEC2010:00:00:00,12,s/d,17,
26DEC2010:00:00:00,14,s/d,22,
26DEC2010:00:00:00,23,s/d,s/d,
27DEC2010:00:00:00,4,s/d,s/d,
27DEC2010:00:00:00,14,s/d,61,
27DEC2010:00:00:00,18,s/d,44,
27DEC2010:00:00:00,19,s/d,37,
19JAN2011:00:00:00,8,s/d,s/d,38
